subgroup,model,metric,point,ci_low,ci_high,delong_p
NonHisp Native HI/Other Pac Isl,FAIR-PLR,tpr_top1,0.08695652173913043,0.0,0.13043478260869565,
NonHisp Native HI/Other Pac Isl,FAIR-PLR,tpr_top5,0.17391304347826086,0.043478260869565216,0.391304347826087,
NonHisp Native HI/Other Pac Isl,FAIR-PLR,precision_top1,0.5,0.0,0.75,
NonHisp Native HI/Other Pac Isl,FAIR-PLR,precision_top5,0.2,0.05,0.45,
NonHisp Native HI/Other Pac Isl,Standard-LR,auc,0.864101371774006,0.7776069518716578,0.9266478725877703,0.1050249493353137
NonHisp Native HI/Other Pac Isl,Standard-LR,tpr_top1,0.043478260869565216,0.0,0.13043478260869565,
NonHisp Native HI/Other Pac Isl,Standard-LR,tpr_top5,0.17391304347826086,0.043478260869565216,0.34782608695652173,
NonHisp Native HI/Other Pac Isl,Standard-LR,precision_top1,0.25,0.0,0.75,
NonHisp Native HI/Other Pac Isl,Standard-LR,precision_top5,0.2,0.05,0.4,
NonHisp Native HI/Other Pac Isl,Pooled-EN-no-weight,auc,0.8630551034643106,0.788848523599163,0.9228260869565218,0.05217971544772815
NonHisp Native HI/Other Pac Isl,Pooled-EN-no-weight,tpr_top1,0.043478260869565216,0.0,0.13043478260869565,
NonHisp Native HI/Other Pac Isl,Pooled-EN-no-weight,tpr_top5,0.21739130434782608,0.043478260869565216,0.34782608695652173,
NonHisp Native HI/Other Pac Isl,Pooled-EN-no-weight,precision_top1,0.25,0.0,0.75,
NonHisp Native HI/Other Pac Isl,Pooled-EN-no-weight,precision_top5,0.25,0.05,0.4,
NonHisp Native HI/Other Pac Isl,Decision-Tree,auc,0.8307951639153686,0.7331114857009998,0.905779179260637,0.5948836744496331
NonHisp Native HI/Other Pac Isl,Decision-Tree,tpr_top1,0.043478260869565216,0.0,0.13043478260869565,
NonHisp Native HI/Other Pac Isl,Decision-Tree,tpr_top5,0.17391304347826086,0.043478260869565216,0.34782608695652173,
NonHisp Native HI/Other Pac Isl,Decision-Tree,precision_top1,0.25,0.0,0.75,
NonHisp Native HI/Other Pac Isl,Decision-Tree,precision_top5,0.2,0.05,0.4,
NonHisp White,FAIR-PLR,auc,0.8819829888692343,0.8759789577379643,0.8882869361079775,
NonHisp White,FAIR-PLR,tpr_top1,0.0951850821040913,0.0887837461731144,0.10158641803506818,
NonHisp White,FAIR-PLR,tpr_top5,0.39020317283607014,0.37628026718619534,0.4027275257445032,
NonHisp White,FAIR-PLR,precision_top1,0.6218181818181818,0.58,0.6636363636363637,
NonHisp White,FAIR-PLR,precision_top5,0.5098181818181818,0.49162727272727275,0.5261818181818182,
NonHisp White,Standard-LR,auc,0.8858450027195217,0.8799974868163396,0.8919789430987164,6.84240817006021e-06
NonHisp White,Standard-LR,tpr_top1,0.0985249095463401,0.09268021152240467,0.10464792652379627,
NonHisp White,Standard-LR,tpr_top5,0.38547175062621764,0.37183412190370163,0.3968897856944058,
NonHisp White,Standard-LR,precision_top1,0.6436363636363637,0.6054545454545455,0.6836363636363636,
NonHisp White,Standard-LR,precision_top5,0.5036363636363637,0.4858181818181818,0.5185545454545454,
NonHisp White,Pooled-EN-no-weight,auc,0.8869166481727058,0.8810807023643642,0.8928824957848278,1.5976109324356003e-11
NonHisp White,Pooled-EN-no-weight,tpr_top1,0.09908154745338157,0.09268021152240467,0.10548288338435848,
NonHisp White,Pooled-EN-no-weight,tpr_top5,0.3876983022543835,0.3743320345115502,0.4002226551628166,
NonHisp White,Pooled-EN-no-weight,precision_top1,0.6472727272727272,0.6054545454545455,0.6890909090909091,
NonHisp White,Pooled-EN-no-weight,precision_top5,0.5065454545454545,0.4890818181818182,0.5229090909090909,
NonHisp White,Decision-Tree,auc,0.8827623366197145,0.8767439156194841,0.8887717780872593,0.5679431292796706
NonHisp White,Decision-Tree,tpr_top1,0.09295853047592541,0.08905510715279712,0.10381296966323407,
NonHisp White,Decision-Tree,tpr_top5,0.3843584748121347,0.37851377678819925,0.40635263011411077,
NonHisp White,Decision-Tree,precision_top1,0.6072727272727273,0.5817727272727272,0.6781818181818182,
NonHisp White,Decision-Tree,precision_top5,0.5021818181818182,0.49454545454545457,0.5309181818181817,
