subgroup,model,metric,point,ci_low,ci_high,delong_p
Other,FAIR-PLR,auc,0.8904502056681385,0.8704884429601116,0.9067455186988189,
Other,FAIR-PLR,tpr_top1,0.09393939393939393,0.07568181818181818,0.10606060606060606,
Other,FAIR-PLR,tpr_top5,0.37575757575757573,0.33621212121212124,0.4182575757575758,
Other,FAIR-PLR,precision_top1,0.7209302325581395,0.5808139534883722,0.813953488372093,
Other,FAIR-PLR,precision_top5,0.5714285714285714,0.5112903225806452,0.6360599078341014,
Other,Standard-LR,auc,0.894004302049134,0.8751182308766369,0.911135420204536,0.031151328044664472
Other,Standard-LR,tpr_top1,0.09090909090909091,0.0696969696969697,0.10606060606060606,
Other,Standard-LR,tpr_top5,0.3787878787878788,0.3393939393939394,0.4212121212121212,
Other,Standard-LR,precision_top1,0.6976744186046512,0.5348837209302325,0.813953488372093,
Other,Standard-LR,precision_top5,0.576036866359447,0.5161290322580645,0.6405529953917051,
Other,Pooled-EN-no-weight,auc,0.8917762934450356,0.8728791463828824,0.9087018944111099,0.37440816288449597
Other,Pooled-EN-no-weight,tpr_top1,0.09090909090909091,0.0696969696969697,0.10606060606060606,
Other,Pooled-EN-no-weight,tpr_top5,0.3787878787878788,0.34234848484848485,0.42424242424242425,
Other,Pooled-EN-no-weight,precision_top1,0.6976744186046512,0.5348837209302325,0.813953488372093,
Other,Pooled-EN-no-weight,precision_top5,0.576036866359447,0.5206221198156682,0.6451612903225806,
Other,Decision-Tree,auc,0.8955126608551266,0.8787575946262123,0.9090219725272652,0.16189022754390603
Other,Decision-Tree,tpr_top1,0.07878787878787878,0.06962121212121213,0.11212121212121212,
Other,Decision-Tree,tpr_top5,0.3606060606060606,0.3303030303030303,0.4121212121212121,
Other,Decision-Tree,precision_top1,0.6046511627906976,0.5343023255813953,0.8604651162790697,
Other,Decision-Tree,precision_top5,0.5483870967741935,0.5023041474654378,0.6267281105990783,
Private plan,FAIR-PLR,auc,0.885223666957009,0.8790436591365252,0.8913978422667342,
Private plan,FAIR-PLR,tpr_top1,0.11406351263771873,0.10789857420609203,0.12184867141931303,
Private plan,FAIR-PLR,tpr_top5,0.4309786130913804,0.4186568373298769,0.443948476992871,
Private plan,FAIR-PLR,precision_top1,0.624113475177305,0.590381205673759,0.6667109929078014,
Private plan,FAIR-PLR,precision_top5,0.47146401985111663,0.4579847571783056,0.4856522509748316,
Private plan,Standard-LR,auc,0.8861234667080047,0.8801360376805089,0.8926184972414639,0.04449603755310316
